gene	ontology	GO_id	GO_name
fig|999419.3.peg.3|HMPREF1077_00005	MF	GO:0030246	carbohydrate binding
fig|999419.3.peg.3|HMPREF1077_00005	BP	GO:0006517	protein deglycosylation
fig|999419.3.peg.3|HMPREF1077_00005	CC	GO:0005829	cytosol
fig|999419.3.peg.5|HMPREF1077_00007	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.6|HMPREF1077_00008	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.8|HMPREF1077_00010	MF	GO:0008236	serine-type peptidase activity
fig|999419.3.peg.8|HMPREF1077_00010	BP	GO:0006508	proteolysis
fig|999419.3.peg.8|HMPREF1077_00010	CC	GO:0005737	cytoplasm
fig|999419.3.peg.9|HMPREF1077_00011	MF	GO:0016987	sigma factor activity
fig|999419.3.peg.9|HMPREF1077_00011	BP	GO:2000142	regulation of DNA-templated transcription, initiation
fig|999419.3.peg.10|HMPREF1077_00013	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.11|HMPREF1077_00014	CC	GO:0009279	cell outer membrane
fig|999419.3.peg.12|HMPREF1077_00015	BP	GO:0007218	neuropeptide signaling pathway
fig|999419.3.peg.14|HMPREF1077_00017	MF	GO:0008236	serine-type peptidase activity
fig|999419.3.peg.14|HMPREF1077_00017	BP	GO:0006508	proteolysis
fig|999419.3.peg.14|HMPREF1077_00017	CC	GO:0005737	cytoplasm
fig|999419.3.peg.15|HMPREF1077_00018	MF	GO:0003676	nucleic acid binding
fig|999419.3.peg.15|HMPREF1077_00018	BP	GO:0090305	nucleic acid phosphodiester bond hydrolysis
fig|999419.3.peg.15|HMPREF1077_00018	CC	GO:0005829	cytosol
fig|999419.3.peg.16|HMPREF1077_00019	MF	GO:0015293	symporter activity
fig|999419.3.peg.16|HMPREF1077_00019	BP	GO:0055085	transmembrane transport
fig|999419.3.peg.16|HMPREF1077_00019	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.17|HMPREF1077_00020	MF	GO:0015297	antiporter activity
fig|999419.3.peg.17|HMPREF1077_00020	BP	GO:0055085	transmembrane transport
fig|999419.3.peg.17|HMPREF1077_00020	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.18|HMPREF1077_00021	MF	GO:0036055	protein-succinyllysine desuccinylase activity
fig|999419.3.peg.18|HMPREF1077_00021	BP	GO:0036047	peptidyl-lysine demalonylation
fig|999419.3.peg.18|HMPREF1077_00021	CC	GO:0005737	cytoplasm
fig|999419.3.peg.19|HMPREF1077_00022	MF	GO:0003824	catalytic activity
fig|999419.3.peg.20|HMPREF1077_00023	MF	GO:0016787	hydrolase activity
fig|999419.3.peg.21|HMPREF1077_00025	MF	GO:0003755	peptidyl-prolyl cis-trans isomerase activity
fig|999419.3.peg.21|HMPREF1077_00025	BP	GO:0000413	protein peptidyl-prolyl isomerization
fig|999419.3.peg.22|HMPREF1077_00026	MF	GO:0003755	peptidyl-prolyl cis-trans isomerase activity
fig|999419.3.peg.22|HMPREF1077_00026	BP	GO:0000413	protein peptidyl-prolyl isomerization
fig|999419.3.peg.22|HMPREF1077_00026	CC	GO:0016020	membrane
fig|999419.3.peg.23|HMPREF1077_00027	MF	GO:0043565	sequence-specific DNA binding
fig|999419.3.peg.23|HMPREF1077_00027	BP	GO:0006355	regulation of transcription, DNA-templated
fig|999419.3.peg.24|HMPREF1077_00028	MF	GO:0004252	serine-type endopeptidase activity
fig|999419.3.peg.24|HMPREF1077_00028	BP	GO:0006508	proteolysis
fig|999419.3.peg.24|HMPREF1077_00028	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.25|HMPREF1077_00029	MF	GO:0008855	exodeoxyribonuclease VII activity
fig|999419.3.peg.25|HMPREF1077_00029	CC	GO:0009318	exodeoxyribonuclease VII complex
fig|999419.3.peg.25|HMPREF1077_00029	BP	GO:0006308	DNA catabolic process
fig|999419.3.peg.26|HMPREF1077_00030	MF	GO:0008855	exodeoxyribonuclease VII activity
fig|999419.3.peg.26|HMPREF1077_00030	CC	GO:0009318	exodeoxyribonuclease VII complex
fig|999419.3.peg.26|HMPREF1077_00030	BP	GO:0006308	DNA catabolic process
fig|999419.3.peg.27|HMPREF1077_00031	MF	GO:0050518	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity
fig|999419.3.peg.27|HMPREF1077_00031	BP	GO:0016114	terpenoid biosynthetic process
fig|999419.3.peg.28|HMPREF1077_00032	MF	GO:0004003	ATP-dependent DNA helicase activity
fig|999419.3.peg.28|HMPREF1077_00032	BP	GO:0032508	DNA duplex unwinding
fig|999419.3.peg.29|HMPREF1077_00033	MF	GO:0016787	hydrolase activity
fig|999419.3.peg.29|HMPREF1077_00033	BP	GO:0006508	proteolysis
fig|999419.3.peg.31|HMPREF1077_00035	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.31|HMPREF1077_00035	MF	GO:0016853	isomerase activity
fig|999419.3.peg.31|HMPREF1077_00035	BP	GO:0006094	gluconeogenesis
fig|999419.3.peg.32|HMPREF1077_00036	MF	GO:0004807	triose-phosphate isomerase activity
fig|999419.3.peg.32|HMPREF1077_00036	BP	GO:0006094	gluconeogenesis
fig|999419.3.peg.32|HMPREF1077_00036	CC	GO:0005737	cytoplasm
fig|999419.3.peg.33|HMPREF1077_00037	MF	GO:0042834	peptidoglycan binding
fig|999419.3.peg.33|HMPREF1077_00037	BP	GO:0051301	cell division
fig|999419.3.peg.34|HMPREF1077_00038	MF	GO:0003934	GTP cyclohydrolase I activity
fig|999419.3.peg.553	MF	GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5-phosphomonoesters	0.3797406769239597	0.394176744919	15
fig|999419.3.peg.2833|HMPREF1077_02765	BP	0009987	cellular process	0.24434806314282562	0.376474647259	12
fig|999419.3.peg.2833|HMPREF1077_02765	BP	0008152	metabolic process	0.18604703308447076	0.367329362446	13
fig|999419.3.peg.2834|HMPREF1077_02766	MF	0008811	chloramphenicol O-acetyltransferase activity	5.9363314343994364	0.658473816279	1
fig|999419.3.peg.2834|HMPREF1077_02766	MF	0016413	O-acetyltransferase activity	4.46650677684763	0.611567302	2
fig|999419.3.peg.2834|HMPREF1077_02766	MF	0008374	O-acyltransferase activity	3.943161834385369	0.593029392676	3
fig|999419.3.peg.2834|HMPREF1077_02766	MF	0016407	acetyltransferase activity	3.425335070337479	0.573431234324	4
fig|999419.3.peg.2834|HMPREF1077_02766	MF	0016747	transferase activity, transferring acyl groups other than amino-acyl groups	2.634210027435636	0.54036322449	5
fig|999419.3.peg.2834|HMPREF1077_02766	MF	0016746	transferase activity, transferring acyl groups	2.4190172225269335	0.530532320236	6
fig|999419.3.peg.2834|HMPREF1077_02766	MF	0016740	transferase activity	0.9952290068153077	0.449553211769	7
fig|999419.3.peg.2834|HMPREF1077_02766	MF	0003824	catalytic activity	0.2702082853331944	0.380177228937	8
fig|999419.3.peg.2835|HMPREF1077_02767	MF	0008236	serine-type peptidase activity	6.436310661865234	0.673070730564	1
fig|999419.3.peg.2835|HMPREF1077_02767	BP	0006508	proteolysis	4.375631387978492	0.608429503964	1
fig|999419.3.peg.2835|HMPREF1077_02767	MF	0017171	serine hydrolase activity	6.435990982008773	0.673061582298	2
fig|999419.3.peg.2835|HMPREF1077_02767	BP	0019538	protein metabolic process	2.351761863529516	0.527370809581	2
fig|999419.3.peg.2835|HMPREF1077_02767	MF	0070011	peptidase activity, acting on L-amino acid peptides	4.884914506284296	0.625618755969	3
fig|999419.3.peg.2835|HMPREF1077_02767	BP	0043170	macromolecule metabolic process	1.5749296532524337	0.48692048424	3
fig|999419.3.peg.2835|HMPREF1077_02767	MF	0008233	peptidase activity	4.672715488633852	0.618571068363	4
fig|999419.3.peg.2835|HMPREF1077_02767	BP	1901564	organonitrogen compound metabolic process	1.5395652103263238	0.484863023154	4
fig|999419.3.peg.2835|HMPREF1077_02767	MF	0140096	catalytic activity, acting on a protein	3.711568472305316	0.584434064004	5
fig|999419.3.peg.2835|HMPREF1077_02767	BP	0006807	nitrogen compound metabolic process	1.0765807968459227	0.455357213578	5
fig|999419.3.peg.2835|HMPREF1077_02767	MF	0016787	hydrolase activity	2.2503358107639877	0.522516252635	6
fig|999419.3.peg.2835|HMPREF1077_02767	BP	0044238	primary metabolic process	0.9749554961447877	0.44807024002	6
fig|999419.3.peg.2835|HMPREF1077_02767	BP	0071704	organic substance metabolic process	0.8500662528611446	0.43857300255	7
fig|999419.3.peg.2835|HMPREF1077_02767	MF	0003824	catalytic activity	0.6314350275479387	0.420080110692	7
fig|999419.3.peg.2835|HMPREF1077_02767	BP	0008152	metabolic process	0.5064575002242228	0.408032781515	8
fig|999419.3.peg.2835|HMPREF1077_02767	MF	0004177	aminopeptidase activity	0.2428493957476924	0.376254199908	8
fig|999419.3.peg.2835|HMPREF1077_02767	MF	0008238	exopeptidase activity	0.20964642180967916	0.371182959447	9
fig|999419.3.peg.2836|HMPREF1077_02768	MF	0008168	methyltransferase activity	5.219581132517141	0.636429766226	1
fig|999419.3.peg.2836|HMPREF1077_02768	BP	0032259	methylation	4.990477857820989	0.629067760876	1
fig|999419.3.peg.2836|HMPREF1077_02768	MF	0016741	transferase activity, transferring one-carbon groups	5.060607110761403	0.631338917064	2
fig|999419.3.peg.2836|HMPREF1077_02768	BP	0008152	metabolic process	0.506410800947734	0.408028017366	2
fig|999419.3.peg.2836|HMPREF1077_02768	MF	0016740	transferase activity	2.325482022791266	0.526123193243	3
fig|999419.3.peg.2836|HMPREF1077_02768	MF	0003824	catalytic activity	0.6313768043822771	0.420074791102	4
fig|999419.3.peg.2836|HMPREF1077_02768	MF	0102955	S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity	0.3589268693886684	0.391690054284	5
fig|999419.3.peg.2837|HMPREF1077_02769	MF	0050515	4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase activity
fig|999419.3.peg.2837|HMPREF1077_02769	BP	GO:0016114	terpenoid biosynthetic process
fig|999419.3.peg.2838|HMPREF1077_02770	BP	GO:0055085	transmembrane transport
fig|999419.3.peg.2838|HMPREF1077_02770	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2838|HMPREF1077_02770	MF	GO:0016805	dipeptidase activity
fig|999419.3.peg.2839|HMPREF1077_02771	MF	GO:0004326	tetrahydrofolylpolyglutamate synthase activity
fig|999419.3.peg.2839|HMPREF1077_02771	BP	GO:0046901	tetrahydrofolylpolyglutamate biosynthetic process
fig|999419.3.peg.2840|HMPREF1077_02772	MF	GO:0003676	nucleic acid binding
fig|999419.3.peg.2841|HMPREF1077_02773	BP	GO:0000160	phosphorelay signal transduction system
fig|999419.3.peg.2841|HMPREF1077_02773	MF	GO:0003677	DNA binding
fig|999419.3.peg.2842|HMPREF1077_02774	MF	GO:0000155	phosphorelay sensor kinase activity
fig|999419.3.peg.2842|HMPREF1077_02774	BP	GO:0023014	signal transduction by protein phosphorylation
fig|999419.3.peg.2842|HMPREF1077_02774	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2844|HMPREF1077_02776	CC	GO:0005886	plasma membrane
fig|999419.3.peg.2845|HMPREF1077_02777	MF	GO:0043565	sequence-specific DNA binding
fig|999419.3.peg.2845|HMPREF1077_02777	BP	GO:0006355	regulation of transcription, DNA-templated
fig|999419.3.peg.2846|HMPREF1077_02778	BP	GO:0006269	DNA replication, synthesis of RNA primer
fig|999419.3.peg.2846|HMPREF1077_02778	CC	GO:1990077	primosome complex
fig|999419.3.peg.2846|HMPREF1077_02778	MF	GO:0003678	DNA helicase activity
fig|999419.3.peg.2847|HMPREF1077_02779	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2849|HMPREF1077_02781	MF	GO:0003824	catalytic activity
fig|999419.3.peg.2849|HMPREF1077_02781	BP	GO:0005975	carbohydrate metabolic process
fig|999419.3.peg.2850|HMPREF1077_02782	MF	GO:0004003	ATP-dependent DNA helicase activity
fig|999419.3.peg.2850|HMPREF1077_02782	BP	GO:0032508	DNA duplex unwinding
fig|999419.3.peg.2851|HMPREF1077_02783	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2853|HMPREF1077_02785	MF	GO:0031992	energy transducer activity
fig|999419.3.peg.2853|HMPREF1077_02785	BP	GO:0044718	siderophore transmembrane transport
fig|999419.3.peg.2853|HMPREF1077_02785	CC	GO:0030288	outer membrane-bounded periplasmic space
fig|999419.3.peg.2854|HMPREF1077_02786	BP	GO:0045892	negative regulation of transcription, DNA-templated
fig|999419.3.peg.2854|HMPREF1077_02786	MF	GO:0003677	DNA binding
fig|999419.3.peg.2855|HMPREF1077_02787	BP	GO:0045312	nor-spermidine biosynthetic process
fig|999419.3.peg.2855|HMPREF1077_02787	MF	GO:0016831	carboxy-lyase activity
fig|999419.3.peg.2856|HMPREF1077_02788	BP	GO:0006614	SRP-dependent cotranslational protein targeting to membrane
fig|999419.3.peg.2856|HMPREF1077_02788	MF	GO:0003924	GTPase activity
fig|999419.3.peg.2856|HMPREF1077_02788	CC	GO:0031226	intrinsic component of plasma membrane
fig|999419.3.peg.2857|HMPREF1077_02789	BP	GO:0018339	peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid
fig|999419.3.peg.2857|HMPREF1077_02789	MF	GO:0103039	protein methylthiotransferase activity
fig|999419.3.peg.2857|HMPREF1077_02789	CC	GO:0005840	ribosome
fig|999419.3.peg.2858|HMPREF1077_02790	MF	GO:0003677	DNA binding
fig|999419.3.peg.2858|HMPREF1077_02790	CC	GO:0005829	cytosol
fig|999419.3.peg.2859|HMPREF1077_02791	MF	GO:0003677	DNA binding
fig|999419.3.peg.2859|HMPREF1077_02791	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2860|HMPREF1077_02792	MF	GO:0016887	ATPase activity
fig|999419.3.peg.2860|HMPREF1077_02792	CC	GO:0005618	cell wall
fig|999419.3.peg.2862|HMPREF1077_02794	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2863|HMPREF1077_02795	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2864|HMPREF1077_02796	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2865|HMPREF1077_02797	MF	GO:0016740	transferase activity
fig|999419.3.peg.2866|HMPREF1077_02798	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2867|HMPREF1077_02799	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2867|HMPREF1077_02799	MF	GO:0016740	transferase activity
fig|999419.3.peg.2867|HMPREF1077_02799	BP	GO:0032259	methylation
fig|999419.3.peg.2868|HMPREF1077_02800	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2869|HMPREF1077_02801	MF	GO:0003677	DNA binding
fig|999419.3.peg.2871|HMPREF1077_02803	MF	GO:0016740	transferase activity
fig|999419.3.peg.2871|HMPREF1077_02803	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2872|HMPREF1077_02804	MF	GO:0008460	dTDP-glucose 4,6-dehydratase activity
fig|999419.3.peg.2872|HMPREF1077_02804	CC	GO:0005737	cytoplasm
fig|999419.3.peg.2873|HMPREF1077_02805	MF	GO:0016740	transferase activity
fig|999419.3.peg.2873|HMPREF1077_02805	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2874|HMPREF1077_02806	MF	GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity
fig|999419.3.peg.2874|HMPREF1077_02806	BP	GO:0006529	asparagine biosynthetic process
fig|999419.3.peg.2875|HMPREF1077_02807	MF	GO:0016740	transferase activity
fig|999419.3.peg.2875|HMPREF1077_02807	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2876|HMPREF1077_02808	MF	GO:0016740	transferase activity
fig|999419.3.peg.2876|HMPREF1077_02808	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2877|HMPREF1077_02809	BP	GO:0008643	carbohydrate transport
fig|999419.3.peg.2877|HMPREF1077_02809	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2878|HMPREF1077_02810	MF	GO:0016740	transferase activity
fig|999419.3.peg.2878|HMPREF1077_02810	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2880|HMPREF1077_02811	MF	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups
fig|999419.3.peg.2880|HMPREF1077_02811	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2881|HMPREF1077_02812	BP	GO:0009116	nucleoside metabolic process
fig|999419.3.peg.2881|HMPREF1077_02812	MF	GO:0016740	transferase activity
fig|999419.3.peg.2882|HMPREF1077_02813	MF	GO:0016740	transferase activity
fig|999419.3.peg.2883|HMPREF1077_02814	MF	GO:0016740	transferase activity
fig|999419.3.peg.2884|HMPREF1077_02815	MF	GO:0016740	transferase activity
fig|999419.3.peg.2884|HMPREF1077_02815	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2885|HMPREF1077_02816	MF	GO:0016874	ligase activity
fig|999419.3.peg.2885|HMPREF1077_02816	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2886|HMPREF1077_02817	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2887|HMPREF1077_02818	MF	GO:0015562	efflux transmembrane transporter activity
fig|999419.3.peg.2887|HMPREF1077_02818	BP	GO:0055085	transmembrane transport
fig|999419.3.peg.2887|HMPREF1077_02818	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2888|HMPREF1077_02819	MF	GO:0016740	transferase activity
fig|999419.3.peg.2888|HMPREF1077_02819	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2889|HMPREF1077_02820	BP	GO:0000160	phosphorelay signal transduction system
fig|999419.3.peg.2889|HMPREF1077_02820	MF	GO:0003677	DNA binding
fig|999419.3.peg.2889|HMPREF1077_02820	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2891|HMPREF1077_02822	MF	GO:0019829	cation-transporting ATPase activity
fig|999419.3.peg.2891|HMPREF1077_02822	BP	GO:0099132	ATP hydrolysis coupled cation transmembrane transport
fig|999419.3.peg.2891|HMPREF1077_02822	CC	GO:0005886	plasma membrane
fig|999419.3.peg.2892|HMPREF1077_02823	BP	GO:0030001	metal ion transport
fig|999419.3.peg.2892|HMPREF1077_02823	MF	GO:0046872	metal ion binding
fig|999419.3.peg.2893|HMPREF1077_02824	BP	GO:0019835	cytolysis
fig|999419.3.peg.2893|HMPREF1077_02824	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2894|HMPREF1077_02825	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2896|HMPREF1077_02826	MF	GO:0008237	metallopeptidase activity
fig|999419.3.peg.2896|HMPREF1077_02826	BP	GO:0006508	proteolysis
fig|999419.3.peg.2896|HMPREF1077_02826	CC	GO:0005829	cytosol
fig|999419.3.peg.2897|HMPREF1077_02827	MF	GO:0008237	metallopeptidase activity
fig|999419.3.peg.2897|HMPREF1077_02827	BP	GO:0006508	proteolysis
fig|999419.3.peg.2897|HMPREF1077_02827	CC	GO:0005829	cytosol
fig|999419.3.peg.2898|HMPREF1077_02828	MF	GO:0051539	4 iron, 4 sulfur cluster binding
fig|999419.3.peg.2898|HMPREF1077_02828	BP	GO:0055114	oxidation-reduction process
fig|999419.3.peg.2899|HMPREF1077_02829	MF	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity
fig|999419.3.peg.2899|HMPREF1077_02829	BP	GO:0009253	peptidoglycan catabolic process
fig|999419.3.peg.2901|HMPREF1077_02831	MF	GO:0016787	hydrolase activity
fig|999419.3.peg.2901|HMPREF1077_02831	BP	GO:0016310	phosphorylation
fig|999419.3.peg.2902|HMPREF1077_02832	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2902|HMPREF1077_02832	MF	GO:0016787	hydrolase activity
fig|999419.3.peg.2903|HMPREF1077_02833	MF	GO:0016788	hydrolase activity, acting on ester bonds
fig|999419.3.peg.2903|HMPREF1077_02833	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2904|HMPREF1077_02834	BP	GO:0042121	alginic acid biosynthetic process
fig|999419.3.peg.2904|HMPREF1077_02834	MF	GO:0016746	transferase activity, transferring acyl groups
fig|999419.3.peg.2904|HMPREF1077_02834	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2905|HMPREF1077_02835	MF	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
fig|999419.3.peg.2905|HMPREF1077_02835	BP	GO:0005975	carbohydrate metabolic process
fig|999419.3.peg.2906|HMPREF1077_02836	MF	GO:0016874	ligase activity
fig|999419.3.peg.2906|HMPREF1077_02836	BP	GO:0001676	long-chain fatty acid metabolic process
fig|999419.3.peg.2907|HMPREF1077_02837	BP	GO:0000716	transcription-coupled nucleotide-excision repair, DNA damage recognition
fig|999419.3.peg.2907|HMPREF1077_02837	MF	GO:0003684	damaged DNA binding
fig|999419.3.peg.2907|HMPREF1077_02837	CC	GO:0005737	cytoplasm
fig|999419.3.peg.2908|HMPREF1077_02838	MF	GO:0016757	transferase activity, transferring glycosyl groups
fig|999419.3.peg.2908|HMPREF1077_02838	BP	GO:0097502	mannosylation
fig|999419.3.peg.2909|HMPREF1077_02839	MF	GO:0000155	phosphorelay sensor kinase activity
fig|999419.3.peg.2909|HMPREF1077_02839	BP	GO:0023014	signal transduction by protein phosphorylation
fig|999419.3.peg.2910|HMPREF1077_02840	MF	GO:0046556	alpha-L-arabinofuranosidase activity
fig|999419.3.peg.2910|HMPREF1077_02840	BP	GO:0046373	L-arabinose metabolic process
fig|999419.3.peg.2910|HMPREF1077_02840	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2911|HMPREF1077_02841	MF	GO:0004563	beta-N-acetylhexosaminidase activity
fig|999419.3.peg.2911|HMPREF1077_02841	BP	GO:0005975	carbohydrate metabolic process
fig|999419.3.peg.2912|HMPREF1077_02842	MF	GO:0004372	glycine hydroxymethyltransferase activity
fig|999419.3.peg.2912|HMPREF1077_02842	BP	GO:0019264	glycine biosynthetic process from serine
fig|999419.3.peg.2912|HMPREF1077_02842	CC	GO:0005737	cytoplasm
fig|999419.3.peg.2913|HMPREF1077_02843	MF	GO:0016491	oxidoreductase activity
fig|999419.3.peg.2913|HMPREF1077_02843	BP	GO:0055114	oxidation-reduction process
fig|999419.3.peg.2914|HMPREF1077_02844	BP	GO:0016042	lipid catabolic process
fig|999419.3.peg.2914|HMPREF1077_02844	MF	GO:0016787	hydrolase activity
fig|999419.3.peg.2914|HMPREF1077_02844	CC	GO:0019867	outer membrane
fig|999419.3.peg.2915|HMPREF1077_02845	MF	GO:0051082	unfolded protein binding
fig|999419.3.peg.2915|HMPREF1077_02845	BP	GO:0006457	protein folding
fig|999419.3.peg.2915|HMPREF1077_02845	CC	GO:0005737	cytoplasm
fig|999419.3.peg.2916|HMPREF1077_02846	MF	GO:0022857	transmembrane transporter activity
fig|999419.3.peg.2916|HMPREF1077_02846	BP	GO:0055085	transmembrane transport
fig|999419.3.peg.2916|HMPREF1077_02846	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2917|HMPREF1077_02847	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2918|HMPREF1077_02848	MF	GO:0003984	acetolactate synthase activity
fig|999419.3.peg.2918|HMPREF1077_02848	BP	GO:0005975	carbohydrate metabolic process
fig|999419.3.peg.2919|HMPREF1077_02849	MF	GO:0047475	phenylacetate-CoA ligase activity
fig|999419.3.peg.2919|HMPREF1077_02849	BP	GO:0010124	phenylacetate catabolic process
fig|999419.3.peg.2920|HMPREF1077_02850	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2921|HMPREF1077_02851	MF	GO:0004180	carboxypeptidase activity
fig|999419.3.peg.2921|HMPREF1077_02851	BP	GO:0006508	proteolysis
fig|999419.3.peg.2921|HMPREF1077_02851	CC	GO:0005615	extracellular space
fig|999419.3.peg.2922|HMPREF1077_02852	MF	GO:0008324	cation transmembrane transporter activity
fig|999419.3.peg.2922|HMPREF1077_02852	BP	GO:0098655	cation transmembrane transport
fig|999419.3.peg.2922|HMPREF1077_02852	CC	GO:0005886	plasma membrane
fig|999419.3.peg.2923|HMPREF1077_02853	MF	GO:0008892	guanine deaminase activity
fig|999419.3.peg.2923|HMPREF1077_02853	BP	GO:0006147	guanine catabolic process
fig|999419.3.peg.2924|HMPREF1077_02854	MF	GO:0046872	metal ion binding
fig|999419.3.peg.2924|HMPREF1077_02854	CC	GO:0016021	integral component of membrane
fig|999419.3.peg.2925|HMPREF1077_02855	BP	GO:0006814	sodium ion transport
fig|999419.3.peg.2925|HMPREF1077_02855	MF	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
fig|999419.3.peg.2926|HMPREF1077_02856	BP	GO:0006814	sodium ion transport
fig|999419.3.peg.2926|HMPREF1077_02856	MF	GO:0010181	FMN binding
fig|999419.3.peg.2926|HMPREF1077_02856	CC	GO:0005886	plasma membrane
fig|999419.3.peg.2927|HMPREF1077_02857	BP	GO:0006814	sodium ion transport
fig|999419.3.peg.2927|HMPREF1077_02857	MF	GO:0010181	FMN binding
fig|999419.3.peg.2927|HMPREF1077_02857	CC	GO:0005886	plasma membrane
fig|999419.3.peg.2928|HMPREF1077_02858	BP	GO:0006814	sodium ion transport
fig|999419.3.peg.2928|HMPREF1077_02858	MF	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
fig|999419.3.peg.2928|HMPREF1077_02858	CC	GO:0005886	plasma membrane
fig|999419.3.peg.2929|HMPREF1077_02859	CC	GO:0009276	Gram-negative-bacterium-type cell wall
fig|999419.3.peg.2929|HMPREF1077_02859	BP	GO:0006814	sodium ion transport
fig|999419.3.peg.2929|HMPREF1077_02859	MF	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
fig|999419.3.peg.2930|HMPREF1077_02860	BP	GO:0006814	sodium ion transport
fig|999419.3.peg.2930|HMPREF1077_02860	MF	GO:0051537	2 iron, 2 sulfur cluster binding
fig|999419.3.peg.2930|HMPREF1077_02860	CC	GO:0005886	plasma membrane
fig|999419.3.peg.2932|HMPREF1077_02863	MF	GO:0004519	endonuclease activity
fig|999419.3.peg.2932|HMPREF1077_02863	BP	GO:0090305	nucleic acid phosphodiester bond hydrolysis
fig|999419.3.peg.2933|HMPREF1077_02864	MF	GO:0008714	AMP nucleosidase activity
fig|999419.3.peg.2933|HMPREF1077_02864	BP	GO:0044209	AMP salvage
fig|999419.3.peg.2934|HMPREF1077_02865	CC	GO:0009360	DNA polymerase III complex
fig|999419.3.peg.2934|HMPREF1077_02865	MF	GO:0003887	DNA-directed DNA polymerase activity
fig|999419.3.peg.2934|HMPREF1077_02865	BP	GO:0071897	DNA biosynthetic process
fig|999419.3.peg.2935|HMPREF1077_02866	MF	GO:0043565	sequence-specific DNA binding
fig|999419.3.peg.2936|HMPREF1077_02867	MF	GO:0051537	2 iron, 2 sulfur cluster binding
fig|999419.3.peg.2936|HMPREF1077_02867	BP	GO:0006221	pyrimidine nucleotide biosynthetic process
fig|999419.3.peg.2937|HMPREF1077_02868	MF	GO:0004152	dihydroorotate dehydrogenase activity
fig|999419.3.peg.2937|HMPREF1077_02868	BP	GO:0006207	de novo pyrimidine nucleobase biosynthetic process
fig|999419.3.peg.2937|HMPREF1077_02868	CC	GO:0005737	cytoplasm
fig|999419.3.peg.2938|HMPREF1077_02869	MF	GO:0052692	raffinose alpha-galactosidase activity
fig|999419.3.peg.2938|HMPREF1077_02869	BP	GO:0005975	carbohydrate metabolic process
fig|999419.3.peg.2940|HMPREF1077_02870	MF	GO:0008168	methyltransferase activity
fig|999419.3.peg.2940|HMPREF1077_02870	BP	GO:0032259	methylation
fig|999419.3.peg.2940|HMPREF1077_02870	CC	GO:0016021	integral component of membrane
